root_reference,current_reference,added,replacement_added,executed,cancelled,deleted,replaced_out,remaining,balanced
59432,59432,500,0,0,0,500,0,0,1
59436,59436,200,0,0,0,200,0,0,1
59440,59440,500,0,0,0,500,0,0,1
59444,59444,500,0,0,0,500,0,0,1
59448,59448,200,0,0,0,200,0,0,1
90993,94213,500,1000,0,0,500,1000,0,1
91093,91093,800,0,0,0,800,0,0,1
59452,59452,2000,0,0,1800,200,0,0,1
59456,71748,400,300,0,0,300,400,0,1
91097,91097,500,0,0,0,500,0,0,1
59460,71760,700,300,0,0,300,700,0,1
59464,59464,8000,0,0,7600,400,0,0,1
59468,59468,2400,0,0,2200,200,0,0,1
82375,82375,100,0,0,0,100,0,0,1
82403,82403,100,0,0,0,100,0,0,1
91105,91105,200,0,0,0,200,0,0,1
82871,82871,500,0,0,200,300,0,0,1
91401,91401,500,0,0,200,300,0,0,1
91405,91405,100,0,0,0,100,0,0,1
91409,91409,100,0,0,0,100,0,0,1
67626,67626,1300,0,0,0,1300,0,0,1
91453,91453,150,0,0,0,150,0,0,1
82951,82951,1000,0,0,0,1000,0,0,1
67630,67630,1300,0,0,1100,200,0,0,1
83083,83083,6000,0,0,0,6000,0,0,1
60108,60108,100,0,0,0,100,0,0,1
60196,60196,1000,0,0,500,500,0,0,1
83475,83475,500,0,0,0,500,0,0,1
83479,83479,500,0,0,0,500,0,0,1
83483,83483,772,0,0,0,772,0,0,1
83487,83487,1500,0,0,895,605,0,0,1
83491,83491,385,0,0,0,385,0,0,1
83495,83495,500,0,0,0,500,0,0,1
83499,83499,500,0,0,0,500,0,0,1
83503,83503,500,0,0,0,500,0,0,1
83507,83507,1500,0,0,945,555,0,0,1
83511,83511,400,0,0,244,156,0,0,1
67950,67950,100,0,0,0,100,0,0,1
83515,83515,1421,0,0,1031,390,0,0,1
83519,83519,878,0,0,778,100,0,0,1
83523,83523,200,0,0,0,200,0,0,1
83527,83527,1184,0,0,913,271,0,0,1
60200,60200,500,0,0,0,500,0,0,1
83531,83531,300,0,0,0,300,0,0,1
83535,83535,500,0,0,0,500,0,0,1
67954,67954,400,0,0,200,200,0,0,1
83539,83539,300,0,0,0,300,0,0,1
83543,83543,500,0,0,0,500,0,0,1
83551,83551,500,0,0,0,500,0,0,1
83555,83555,200,0,0,70,130,0,0,1
83559,83559,500,0,0,0,500,0,0,1
83567,83567,300,0,0,0,300,0,0,1
83571,83571,500,0,0,0,500,0,0,1
83575,83575,500,0,0,0,500,0,0,1
83579,83579,300,0,0,0,300,0,0,1
83583,83583,500,0,0,0,500,0,0,1
91873,91873,1300,0,0,0,1300,0,0,1
68142,68142,15,0,0,0,15,0,0,1
68146,68146,6,0,0,0,6,0,0,1
68170,68170,500,0,0,0,500,0,0,1
68234,68234,410,0,0,0,410,0,0,1
60364,60364,300,0,0,0,300,0,0,1
92141,92141,500,0,0,0,500,0,0,1
84131,84131,100,0,0,0,100,0,0,1
84135,84135,100,0,0,0,100,0,0,1
84139,84139,365,0,0,185,180,0,0,1
84183,84183,400,0,0,200,200,0,0,1
84187,84187,600,0,0,400,200,0,0,1
60756,60756,500,0,0,0,500,0,0,1
60760,60760,20,0,0,0,20,0,0,1
84367,84367,500,0,0,0,500,0,0,1
84371,84875,500,14500,0,0,500,14500,0,1
60816,60816,400,0,0,0,400,0,0,1
60820,60820,200,0,0,0,200,0,0,1
68398,68398,100,0,0,0,100,0,0,1
84863,84863,100,0,0,0,100,0,0,1
84871,84871,100,0,0,0,100,0,0,1
84895,85587,500,14500,0,0,500,14500,0,1
85371,85371,500,0,0,0,500,0,0,1
92973,92973,1200,0,0,900,300,0,0,1
85439,85439,100,0,0,0,100,0,0,1
85443,85443,500,0,500,0,0,0,0,1
92977,92977,1300,0,0,0,1300,0,0,1
85591,86023,500,6000,0,0,500,6000,0,1
93041,93041,812,0,0,234,578,0,0,1
93045,93045,500,0,0,0,500,0,0,1
93049,93049,100,0,0,0,100,0,0,1
93053,93053,500,0,0,0,500,0,0,1
93057,93057,1278,0,0,0,1278,0,0,1
93061,93061,1587,0,0,1456,131,0,0,1
93065,93065,500,0,0,0,500,0,0,1
93069,93069,1130,0,0,0,1130,0,0,1
85711,85711,500,0,0,0,500,0,0,1
85715,85715,440,0,0,0,440,0,0,1
68478,68478,100,0,0,0,100,0,0,1
68482,68482,1300,0,0,300,1000,0,0,1
93073,93073,500,0,0,0,500,0,0,1
93077,93077,1000,0,0,0,1000,0,0,1
68486,68486,100,0,0,0,100,0,0,1
85887,85887,30,0,0,0,30,0,0,1
68494,68494,100,0,0,0,100,0,0,1
68498,68498,200,0,0,100,100,0,0,1
93173,93173,100,0,0,0,100,0,0,1
68502,68502,300,0,0,0,300,0,0,1
93193,93193,5000,0,0,0,5000,0,0,1
61656,61656,200,0,0,0,200,0,0,1
61660,61660,500,0,0,0,500,0,0,1
61664,61664,500,0,0,0,500,0,0,1
61668,61668,500,0,0,0,500,0,0,1
61672,61672,500,0,0,0,500,0,0,1
61676,61676,318,0,0,0,318,0,0,1
86011,86011,200,0,0,0,200,0,0,1
68506,68506,17,0,0,0,17,0,0,1
93385,93385,3000,0,0,0,3000,0,0,1
86295,86295,900,0,0,0,900,0,0,1
86371,86371,100,0,0,0,100,0,0,1
86375,86375,100,0,0,0,100,0,0,1
86379,86379,1000,0,0,0,1000,0,0,1
86383,86383,100,0,0,0,100,0,0,1
86387,86387,1000,0,0,0,1000,0,0,1
86391,86391,1000,0,0,0,1000,0,0,1
86395,86395,5000,0,0,2000,3000,0,0,1
86399,86399,1000,0,0,0,1000,0,0,1
86403,86403,403,0,0,0,403,0,0,1
86407,86407,1000,0,0,0,1000,0,0,1
86411,86411,1000,0,0,0,1000,0,0,1
86415,86415,500,0,0,0,500,0,0,1
86419,86419,600,0,0,0,600,0,0,1
86423,86423,600,0,0,0,600,0,0,1
86427,86427,400,0,0,200,200,0,0,1
93425,93425,2000,0,0,0,2000,0,0,1
62012,62012,2800,0,0,0,2800,0,0,1
62016,62016,2800,0,0,0,2800,0,0,1
62020,62020,500,0,0,0,500,0,0,1
93429,93429,1500,0,0,0,1500,0,0,1
93537,93537,100,0,0,0,100,0,0,1
93541,93541,500,0,0,0,500,0,0,1
93545,93549,500,500,0,0,500,500,0,1
93553,93553,100,0,0,0,100,0,0,1
68510,68510,400,0,0,200,200,0,0,1
93557,93557,294,0,0,194,100,0,0,1
86591,86591,400,0,0,200,200,0,0,1
62044,62044,1000,0,0,0,1000,0,0,1
68514,68514,300,0,0,0,300,0,0,1
86727,86727,1000,0,0,0,1000,0,0,1
86731,86731,1000,0,0,0,1000,0,0,1
87003,87003,500,0,0,0,500,0,0,1
87027,87027,1000,0,0,0,1000,0,0,1
87031,87031,1000,0,0,0,1000,0,0,1
62332,62332,500,0,0,0,500,0,0,1
62408,62408,500,0,0,0,500,0,0,1
68586,68586,100,0,0,0,100,0,0,1
87095,87095,500,0,0,100,400,0,0,1
87099,87099,500,0,0,200,300,0,0,1
87103,87103,100,0,0,0,100,0,0,1
87107,87107,100,0,0,0,100,0,0,1
87111,87111,100,0,0,0,100,0,0,1
87115,87115,500,0,0,0,500,0,0,1
93909,93909,100,0,0,0,100,0,0,1
87119,87119,200,0,0,0,200,0,0,1
87123,87123,500,0,0,400,100,0,0,1
87127,87127,100,0,0,0,100,0,0,1
87131,87131,400,0,0,300,100,0,0,1
87135,87135,300,0,0,200,100,0,0,1
87139,87139,200,0,0,0,200,0,0,1
68590,68590,100,0,0,0,100,0,0,1
62432,62432,2000,0,0,0,2000,0,0,1
68594,68594,141,0,0,35,106,0,0,1
68598,68598,100,0,0,0,100,0,0,1
87283,87283,200,0,0,100,100,0,0,1
87287,87287,500,0,0,0,500,0,0,1
87291,87291,300,0,0,0,300,0,0,1
87295,87295,100,0,0,0,100,0,0,1
62496,62496,1700,0,0,1000,700,0,0,1
94013,108229,200,500,0,0,200,500,0,1
94097,94097,100,0,0,0,100,0,0,1
62500,62500,3000,0,0,0,3000,0,0,1
94209,94209,100,0,0,0,100,0,0,1
94217,94217,500,0,0,0,500,0,0,1
68610,68610,500,0,0,0,500,0,0,1
68614,68614,500,0,0,0,500,0,0,1
87407,87407,5000,0,0,0,5000,0,0,1
87411,87411,5000,0,0,0,5000,0,0,1
62540,62540,325,0,0,0,325,0,0,1
62808,62808,400,0,0,0,400,0,0,1
87755,87755,100,0,0,0,100,0,0,1
87759,87759,100,0,0,0,100,0,0,1
87763,87763,500,0,0,0,500,0,0,1
87775,87775,1200,0,0,0,1200,0,0,1
87779,87779,1200,0,0,0,1200,0,0,1
68626,68626,1300,0,0,0,1300,0,0,1
68630,68630,1000,0,0,0,1000,0,0,1
68634,68634,6000,0,0,5000,1000,0,0,1
94293,94293,200,0,0,0,200,0,0,1
94297,94297,500,0,0,0,500,0,0,1
94301,94301,500,0,0,205,295,0,0,1
87807,87807,1000,0,0,0,1000,0,0,1
87811,87811,1000,0,0,0,1000,0,0,1
94305,94305,100,0,0,0,100,0,0,1
94309,94309,500,0,0,0,500,0,0,1
94313,94313,100,0,0,0,100,0,0,1
94317,94317,200,0,0,0,200,0,0,1
87815,87815,3500,0,0,0,3500,0,0,1
94409,94409,100,0,0,0,100,0,0,1
87819,87819,3500,0,0,0,3500,0,0,1
87999,87999,2200,0,0,0,2200,0,0,1
88003,88003,2200,0,0,0,2200,0,0,1
68638,68638,30000,0,0,0,30000,0,0,1
68642,68642,30000,0,0,0,30000,0,0,1
88015,88015,100,0,0,0,100,0,0,1
88059,88059,100,0,0,0,100,0,0,1
94601,94601,2700,0,0,0,2700,0,0,1
94605,94605,2700,0,0,0,2700,0,0,1
94609,94609,500,0,0,0,500,0,0,1
62912,62912,500,0,0,0,500,0,0,1
88183,88183,800,0,0,0,800,0,0,1
88187,88187,800,0,20,0,780,0,0,1
88231,88231,55,0,0,0,55,0,0,1
88235,88235,1000,0,0,0,1000,0,0,1
63248,63248,1100,0,0,0,1100,0,0,1
94781,94797,500,500,0,0,500,500,0,1
94785,94785,100,0,0,0,100,0,0,1
94789,94789,100,0,0,0,100,0,0,1
94793,94793,300,0,0,0,300,0,0,1
68750,69062,1500,500,0,0,500,1500,0,1
68754,68754,100,0,0,0,100,0,0,1
68766,68766,1200,0,0,1100,100,0,0,1
68770,68770,1100,0,0,0,1100,0,0,1
68774,68774,6000,0,0,4900,1100,0,0,1
63344,63344,1200,0,0,0,1200,0,0,1
88651,88651,386,0,0,0,386,0,0,1
88687,88687,30,0,0,0,30,0,0,1
68794,68794,4200,0,0,0,4200,0,0,1
88759,88759,30,0,0,0,30,0,0,1
88763,88763,15,0,0,0,15,0,0,1
88775,88775,30,0,0,0,30,0,0,1
88799,88799,30,0,0,0,30,0,0,1
68798,68798,5600,0,0,0,5600,0,0,1
63644,63644,2000,0,0,0,2000,0,0,1
63648,63648,900,0,900,0,0,0,0,1
63652,63652,12000,0,4100,0,7900,0,0,1
68802,68802,250,0,0,0,250,0,0,1
95153,106789,500,1000,0,0,500,1000,0,1
95161,95161,1000,0,0,0,1000,0,0,1
63704,63704,500,0,0,0,500,0,0,1
68806,68806,100,0,0,0,100,0,0,1
68810,68810,2400,0,0,0,2400,0,0,1
68822,68822,500,0,0,0,500,0,0,1
63708,75152,200,400,0,0,200,400,0,1
63712,63712,200,0,0,0,200,0,0,1
68830,68830,4500,0,0,4100,400,0,0,1
95173,95173,100,0,0,0,100,0,0,1
89019,89019,9675,0,9675,0,0,0,0,1
89023,89023,1000,0,0,0,1000,0,0,1
68834,68834,1200,0,0,0,1200,0,0,1
95281,95281,300,0,0,0,300,0,0,1
89071,89071,436,0,0,0,436,0,0,1
68842,68842,1200,0,0,0,1200,0,0,1
89075,89075,500,0,0,0,500,0,0,1
89079,89079,194,0,0,94,100,0,0,1
89083,89083,100,0,0,0,100,0,0,1
95513,95513,100,0,0,0,100,0,0,1
89135,89135,500,0,0,0,500,0,0,1
89139,89139,1500,0,0,0,1500,0,0,1
89143,89143,1500,0,0,0,1500,0,0,1
89147,89147,500,0,0,0,500,0,0,1
95517,95517,100,0,0,0,100,0,0,1
89151,89151,244,0,0,0,244,0,0,1
89155,89155,300,0,0,200,100,0,0,1
63792,63792,200,0,0,0,200,0,0,1
63796,63796,100,0,0,0,100,0,0,1
63800,63800,500,0,0,0,500,0,0,1
63804,63804,1000,0,0,0,1000,0,0,1
63808,63808,500,0,0,0,500,0,0,1
63812,63812,1000,0,0,0,1000,0,0,1
68906,68906,1100,0,0,0,1100,0,0,1
89307,89307,259,0,0,0,259,0,0,1
68926,68926,500,0,0,0,500,0,0,1
63912,63912,500,0,0,0,500,0,0,1
68930,68930,2400,0,0,0,2400,0,0,1
68934,68934,1100,0,0,0,1100,0,0,1
64128,64128,1000,0,0,0,1000,0,0,1
64132,64132,60,0,0,0,60,0,0,1
89311,89311,200,0,0,39,161,0,0,1
68938,68938,2400,0,0,0,2400,0,0,1
68942,68942,2400,0,0,0,2400,0,0,1
89367,89367,231,0,0,131,100,0,0,1
68946,68994,500,500,0,0,500,500,0,1
68974,68974,1100,0,0,0,1100,0,0,1
64188,64188,500,0,0,0,500,0,0,1
64192,64192,500,0,0,0,500,0,0,1
64200,64200,500,0,0,0,500,0,0,1
89487,89487,100,0,0,0,100,0,0,1
89491,89491,100,0,0,0,100,0,0,1
95685,95685,100,0,0,0,100,0,0,1
95689,95689,500,0,0,0,500,0,0,1
89499,89499,200,0,0,0,200,0,0,1
95693,95693,500,0,0,0,500,0,0,1
68986,68986,1100,0,0,0,1100,0,0,1
64204,64204,100,0,0,0,100,0,0,1
95881,95881,500,0,0,0,500,0,0,1
68990,68990,2400,0,0,1800,600,0,0,1
95885,95885,100,0,0,0,100,0,0,1
95889,95889,500,0,0,0,500,0,0,1
89667,89667,100,0,0,0,100,0,0,1
89671,89671,100,0,0,0,100,0,0,1
68998,68998,1100,0,0,700,400,0,0,1
64396,64396,657,0,0,0,657,0,0,1
64440,64440,74,0,0,0,74,0,0,1
64444,64444,207,0,0,0,207,0,0,1
64448,64448,325,0,0,0,325,0,0,1
95893,95893,500,0,0,0,500,0,0,1
95897,95897,1500,0,0,0,1500,0,0,1
89675,89675,1018,0,0,0,1018,0,0,1
95957,95957,500,0,0,0,500,0,0,1
69054,69054,2400,0,0,0,2400,0,0,1
69058,75798,1000,500,0,0,500,1000,0,1
69066,69066,111,0,0,0,111,0,0,1
69070,69070,500,0,0,0,500,0,0,1
95981,95981,200,0,0,0,200,0,0,1
95985,95985,300,0,0,0,300,0,0,1
89759,89759,500,0,0,0,500,0,0,1
96077,96077,500,0,0,0,500,0,0,1
96081,106605,300,300,0,0,300,300,0,1
64572,64572,300,0,0,0,300,0,0,1
96237,96237,300,0,0,0,300,0,0,1
96281,106797,500,200,0,0,200,500,0,1
96305,109253,200,300,0,0,300,200,0,1
96325,96325,300,0,0,0,300,0,0,1
64580,64580,10,0,0,0,10,0,0,1
96329,96329,100,0,0,0,100,0,0,1
96341,96341,500,0,0,0,500,0,0,1
69122,69122,1500,0,0,0,1500,0,0,1
69138,69138,1200,0,0,0,1200,0,0,1
89943,89943,330,0,0,0,330,0,0,1
90031,90031,500,0,0,0,500,0,0,1
90035,90035,500,0,0,0,500,0,0,1
90039,90039,500,0,0,0,500,0,0,1
96413,96413,100,0,0,0,100,0,0,1
90103,90103,20,0,0,0,20,0,0,1
96465,96465,200,0,0,0,200,0,0,1
96469,96469,300,0,0,0,300,0,0,1
96473,96473,100,0,0,0,100,0,0,1
90115,90115,526,0,0,0,526,0,0,1
90187,90187,500,0,0,0,500,0,0,1
90191,90191,500,0,0,0,500,0,0,1
90195,90195,500,0,0,0,500,0,0,1
90199,90199,500,0,0,0,500,0,0,1
90203,90203,500,0,0,0,500,0,0,1
90207,90207,500,0,0,0,500,0,0,1
90211,90211,500,0,0,0,500,0,0,1
96621,96621,200,0,0,0,200,0,0,1
96629,96629,1130,0,0,0,1130,0,0,1
96633,96633,107,0,0,7,100,0,0,1
64660,64660,552,0,0,406,146,0,0,1
69158,69158,1300,0,0,900,400,0,0,1
96637,96637,811,0,0,0,811,0,0,1
90291,90291,2000,0,0,0,2000,0,0,1
90295,90295,2000,0,0,0,2000,0,0,1
90299,90299,1270,0,0,0,1270,0,0,1
96833,96833,964,0,0,0,964,0,0,1
96837,96837,500,0,0,0,500,0,0,1
69230,69230,1500,0,0,0,1500,0,0,1
90303,90303,200,0,0,0,200,0,0,1
90307,90307,200,0,0,0,200,0,0,1
64688,64688,500,0,0,0,500,0,0,1
96853,96853,500,0,0,0,500,0,0,1
96857,96857,900,0,0,0,900,0,0,1
90475,90475,10000,0,184,0,9816,0,0,1
96917,96917,964,0,0,0,964,0,0,1
64692,64692,2400,0,0,400,2000,0,0,1
96925,96925,964,0,0,436,528,0,0,1
90503,90503,1000,0,0,0,1000,0,0,1
69382,69382,1500,0,0,0,1500,0,0,1
90623,90623,7000,0,0,0,7000,0,0,1
90635,90635,2000,0,0,1000,1000,0,0,1
97037,97037,1130,0,0,923,207,0,0,1
64700,64700,352,0,0,0,352,0,0,1
64708,64708,600,0,0,500,100,0,0,1
90639,90639,100,0,0,0,100,0,0,1
90643,90643,100,0,0,0,100,0,0,1
64712,64712,20,0,0,0,20,0,0,1
97225,97225,100,0,0,0,100,0,0,1
97229,97229,20,0,0,0,20,0,0,1
97233,97233,100,0,0,0,100,0,0,1
90651,90651,100,0,0,0,100,0,0,1
69398,69398,100,0,0,0,100,0,0,1
90715,90715,400,0,0,0,400,0,0,1
90843,90843,1000,0,0,0,1000,0,0,1
90923,90923,300,0,0,0,300,0,0,1
69466,69466,300,0,0,0,300,0,0,1
69470,69470,500,0,0,0,500,0,0,1
69474,69474,100,0,0,0,100,0,0,1
69478,69478,200,0,0,0,200,0,0,1
97389,97389,100,0,0,0,100,0,0,1
91059,91059,180,0,0,0,180,0,0,1
91135,91135,9000,0,0,8700,300,0,0,1
91291,91291,100,0,0,0,100,0,0,1
91391,91391,1000,0,0,0,1000,0,0,1
91395,91395,100,0,0,0,100,0,0,1
91399,91399,1000,0,0,0,1000,0,0,1
97901,97901,2700,0,0,0,2700,0,0,1
91543,91543,100,0,0,0,100,0,0,1
97921,97921,100,0,0,0,100,0,0,1
69630,69630,500,0,0,0,500,0,0,1
69634,69634,500,0,0,0,500,0,0,1
64900,64900,400,0,0,0,400,0,0,1
91711,91711,150,0,0,0,150,0,0,1
64968,64968,20,0,0,0,20,0,0,1
91747,91747,100,0,0,0,100,0,0,1
69638,69638,2500,0,0,0,2500,0,0,1
69642,69642,7500,0,0,0,7500,0,0,1
65048,65048,800,0,0,0,800,0,0,1
65052,65052,400,0,0,0,400,0,0,1
69666,69666,1200,0,0,0,1200,0,0,1
69670,69670,1500,0,0,0,1500,0,0,1
91847,91847,150,0,0,0,150,0,0,1
98517,98517,100,0,0,0,100,0,0,1
69686,69686,2400,0,0,1200,1200,0,0,1
69690,69690,1300,0,0,0,1300,0,0,1
69698,69698,1200,0,0,700,500,0,0,1
91887,91887,1000,0,0,0,1000,0,0,1
91891,91891,1000,0,0,0,1000,0,0,1
69702,69702,1100,0,0,0,1100,0,0,1
69706,69706,1500,0,0,0,1500,0,0,1
65268,65268,1500,0,0,0,1500,0,0,1
65272,65272,500,0,0,0,500,0,0,1
65276,65276,1500,0,0,0,1500,0,0,1
98677,98677,300,0,0,0,300,0,0,1
69710,69710,100,0,0,0,100,0,0,1
98681,98681,100,0,0,0,100,0,0,1
69714,69714,100,0,0,0,100,0,0,1
69718,69718,1200,0,0,0,1200,0,0,1
98869,98869,200,0,0,0,200,0,0,1
98949,98949,451,0,0,0,451,0,0,1
98997,98997,1,0,0,0,1,0,0,1
99001,99001,100,0,0,0,100,0,0,1
92183,92183,600,0,0,500,100,0,0,1
65436,65436,20,0,0,0,20,0,0,1
92271,92271,100,0,0,0,100,0,0,1
92275,92275,500,0,0,0,500,0,0,1
92279,92279,785,0,0,0,785,0,0,1
92283,92283,1500,0,0,1330,170,0,0,1
92287,92287,660,0,0,360,300,0,0,1
69794,69794,1200,0,0,0,1200,0,0,1
92291,92291,1000,0,0,0,1000,0,0,1
92295,92295,785,0,0,0,785,0,0,1
92299,92299,1500,0,0,0,1500,0,0,1
92303,92303,1500,0,0,0,1500,0,0,1
92307,92307,1160,0,0,555,605,0,0,1
69798,69798,1300,0,0,0,1300,0,0,1
99761,99761,500,0,0,0,500,0,0,1
92551,92551,785,0,0,0,785,0,0,1
65760,65760,1000,0,0,500,500,0,0,1
70038,70038,1800,0,0,1500,300,0,0,1
65816,65816,900,0,0,300,600,0,0,1
65820,65820,20,0,0,0,20,0,0,1
70058,70058,1500,0,0,500,1000,0,0,1
65936,65936,715,0,0,600,115,0,0,1
65940,65940,700,0,0,0,700,0,0,1
65944,67352,800,3100,0,0,800,3100,0,1
65952,65952,100,0,0,0,100,0,0,1
65960,65960,800,0,0,0,800,0,0,1
65964,65964,295,0,0,0,295,0,0,1
65972,65972,700,0,0,0,700,0,0,1
65976,65976,256,0,0,84,172,0,0,1
65984,65984,100,0,0,0,100,0,0,1
65988,65988,113,0,0,0,113,0,0,1
65992,65992,754,0,0,450,304,0,0,1
65996,65996,450,0,0,74,376,0,0,1
70066,70066,1200,0,0,0,1200,0,0,1
66060,66060,155,0,0,0,155,0,0,1
70070,70070,600,0,0,0,600,0,0,1
100293,100293,1000,0,0,0,1000,0,0,1
100297,100297,1000,0,0,0,1000,0,0,1
66116,66116,16,0,0,0,16,0,0,1
70122,70122,1200,0,0,0,1200,0,0,1
100457,100457,7,0,0,0,7,0,0,1
66124,66124,200,0,0,0,200,0,0,1
66188,66188,113,0,0,0,113,0,0,1
66192,66192,200,0,0,0,200,0,0,1
100461,100461,1500,0,0,0,1500,0,0,1
66196,66196,265,0,0,0,265,0,0,1
93147,93147,200,0,0,100,100,0,0,1
93151,93151,200,0,0,0,200,0,0,1
93155,93155,500,0,0,0,500,0,0,1
93159,93159,100,0,0,0,100,0,0,1
93163,93163,200,0,0,100,100,0,0,1
66200,67172,700,700,0,0,700,700,0,1
66204,66204,113,0,0,0,113,0,0,1
66208,66208,187,0,0,0,187,0,0,1
66212,66212,417,0,0,276,141,0,0,1
100601,100601,3,0,0,0,3,0,0,1
100605,100605,7,0,0,0,7,0,0,1
70154,70154,1200,0,0,0,1200,0,0,1
100773,100773,286,0,0,0,286,0,0,1
70158,70158,100,0,0,0,100,0,0,1
66236,66236,200,0,0,0,200,0,0,1
70214,70214,600,0,0,0,600,0,0,1
93387,93387,200,0,0,0,200,0,0,1
93391,93391,500,0,0,0,500,0,0,1
93395,93395,1100,0,0,0,1100,0,0,1
70282,70282,1200,0,0,0,1200,0,0,1
93411,93411,100,0,0,0,100,0,0,1
93427,93427,100,0,0,0,100,0,0,1
93431,93431,100,0,0,0,100,0,0,1
93435,93435,100,0,0,0,100,0,0,1
66428,66428,20,0,0,0,20,0,0,1
93439,93439,208,0,0,0,208,0,0,1
93443,93443,300,0,0,200,100,0,0,1
93447,93447,100,0,0,0,100,0,0,1
93451,93451,500,0,0,0,500,0,0,1
93455,93455,100,0,0,0,100,0,0,1
93495,93495,423,0,0,60,363,0,0,1
66436,66436,19980,0,0,0,19980,0,0,1
66440,66440,12000,0,0,0,12000,0,0,1
93583,93583,190,0,0,90,100,0,0,1
70330,70330,600,0,0,0,600,0,0,1
93587,93587,100,0,0,0,100,0,0,1
93591,93591,400,0,0,0,400,0,0,1
70338,70338,3000,0,0,0,3000,0,0,1
93599,93599,500,0,0,0,500,0,0,1
93603,93603,618,0,0,475,143,0,0,1
93607,93607,500,0,0,0,500,0,0,1
66508,66508,300,0,0,0,300,0,0,1
93635,93635,150,0,0,0,150,0,0,1
93639,93639,40,0,0,0,40,0,0,1
93643,93643,40,0,0,0,40,0,0,1
70454,70454,15,0,0,0,15,0,0,1
93863,93863,100,0,0,0,100,0,0,1
93867,93867,100,0,0,0,100,0,0,1
93887,93887,500,0,0,0,500,0,0,1
93991,93991,500,0,0,0,500,0,0,1
93995,93995,500,0,0,0,500,0,0,1
93999,93999,400,0,0,300,100,0,0,1
94003,94003,500,0,0,0,500,0,0,1
94007,94007,500,0,0,0,500,0,0,1
94011,94011,700,0,0,0,700,0,0,1
94015,94015,500,0,0,0,500,0,0,1
94019,94019,100,0,0,0,100,0,0,1
94023,94023,400,0,0,0,400,0,0,1
66560,66560,243,0,0,0,243,0,0,1
66564,66564,500,0,0,0,500,0,0,1
66568,66568,400,0,0,0,400,0,0,1
94027,94027,500,0,0,0,500,0,0,1
70466,70466,1,0,0,0,1,0,0,1
101565,101565,160,0,0,0,160,0,0,1
101569,101569,500,0,0,0,500,0,0,1
101573,101573,100,0,0,0,100,0,0,1
94043,94043,500,0,0,0,500,0,0,1
94071,94071,500,0,0,0,500,0,0,1
70470,70470,1200,0,0,0,1200,0,0,1
70474,70474,600,0,0,0,600,0,0,1
101649,101649,7,0,0,0,7,0,0,1
66580,66580,135,0,0,0,135,0,0,1
66584,66584,142,0,0,0,142,0,0,1
70498,70498,100,0,0,0,100,0,0,1
101753,101753,300,0,0,200,100,0,0,1
70502,70502,200,0,0,100,100,0,0,1
101757,101757,200,0,0,0,200,0,0,1
101761,101761,200,0,0,100,100,0,0,1
101765,101765,400,0,0,300,100,0,0,1
101769,101769,100,0,0,0,100,0,0,1
70506,70506,1200,0,0,0,1200,0,0,1
94363,94363,36,0,0,0,36,0,0,1
70558,70558,400,0,0,0,400,0,0,1
70562,70562,200,0,0,0,200,0,0,1
70566,70566,150,0,0,0,150,0,0,1
94423,94423,200,0,0,0,200,0,0,1
94427,94427,150,0,0,0,150,0,0,1
94431,94431,150,0,0,0,150,0,0,1
66712,66712,20,0,0,0,20,0,0,1
66720,66720,1500,0,0,0,1500,0,0,1
102013,102013,350,0,0,0,350,0,0,1
66724,66724,100,0,0,0,100,0,0,1
66736,66736,20329,0,0,0,20329,0,0,1
70582,70582,600,0,0,0,600,0,0,1
70586,70586,10,0,0,0,10,0,0,1
102233,102233,250,0,0,0,250,0,0,1
94755,94755,20,0,0,0,20,0,0,1
94759,94759,20,0,0,0,20,0,0,1
70594,70594,1200,0,0,0,1200,0,0,1
94859,94859,20,0,0,0,20,0,0,1
102461,102461,1500,0,0,0,1500,0,0,1
102489,102489,300,0,0,0,300,0,0,1
102493,102493,200,0,0,0,200,0,0,1
95027,95027,100,0,0,0,100,0,0,1
66948,66948,2000,0,0,0,2000,0,0,1
70606,70606,100,0,0,0,100,0,0,1
70610,70610,900,0,0,0,900,0,0,1
70670,70670,400,0,0,300,100,0,0,1
102865,102865,300,0,0,0,300,0,0,1
95359,95359,460,0,0,354,106,0,0,1
95363,95363,500,0,0,0,500,0,0,1
95367,95367,500,0,0,0,500,0,0,1
95371,95371,100,0,0,0,100,0,0,1
95375,95375,1500,0,0,0,1500,0,0,1
102953,102953,138,0,0,0,138,0,0,1
102957,102957,20,0,0,0,20,0,0,1
102973,102973,3000,0,0,0,3000,0,0,1
95379,95379,1500,0,0,0,1500,0,0,1
95415,95415,605,0,0,469,136,0,0,1
95435,95435,348,0,0,243,105,0,0,1
67112,67112,250,0,0,0,250,0,0,1
103009,103009,250,0,0,0,250,0,0,1
103013,103013,100,0,0,0,100,0,0,1
103017,103017,3,0,0,0,3,0,0,1
103021,103021,7,0,0,0,7,0,0,1
103025,103025,7,0,0,0,7,0,0,1
70718,70718,1200,0,0,0,1200,0,0,1
103097,103097,1,0,0,0,1,0,0,1
103141,103141,50,0,0,0,50,0,0,1
103145,103145,15,0,0,0,15,0,0,1
103161,103161,7,0,0,0,7,0,0,1
103173,103173,40,0,0,0,40,0,0,1
103185,103185,100,0,0,0,100,0,0,1
103221,103221,500,0,0,0,500,0,0,1
67116,67116,915,0,0,0,915,0,0,1
67120,67120,204,0,204,0,0,0,0,1
